error,image_name,detectorType,descriptorType,matcherType,matcherTypeMetric,matcherTypeSelector,detect_time,desc_time,match_time,detect_keypoints_size,match_keypoints_size,match_removed_keypoints_size,bVis,bLimitKpts,maxKeypoints
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,369,1,3,2715,156,123,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,363,1,3,2628,162,127,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,363,1,3,2639,162,110,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,BRIEF,MAT_FLANN,DES_BINARY,SEL_KNN,363,1,3,2672,150,116,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,362,1,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,363,1,3,2777,264,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,368,1,3,2741,282,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,369,1,3,2735,282,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,367,1,3,2757,277,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,365,1,3,2695,297,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,362,1,3,2715,279,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,361,1,3,2628,289,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,366,1,3,2639,272,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_NN,384,1,3,2672,266,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,378,1,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,380,1,3,2777,138,126,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,378,1,4,2741,170,112,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,378,1,3,2735,134,148,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,383,1,4,2757,145,132,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,375,1,4,2695,151,146,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,377,1,4,2715,158,121,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,384,1,4,2628,160,129,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,378,1,3,2639,165,107,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,BRIEF,MAT_FLANN,DES_HOG,SEL_KNN,376,1,3,2672,151,115,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,381,4,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,378,4,1,2777,264,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,379,4,1,2741,282,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,382,4,1,2735,282,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,381,4,1,2757,277,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,379,4,1,2695,297,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,378,4,1,2715,279,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,382,4,1,2628,289,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,381,4,1,2639,272,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_NN,376,4,1,2672,266,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,378,4,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,385,4,1,2777,162,102,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,380,4,1,2741,175,107,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,377,4,1,2735,158,124,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,379,4,1,2757,167,110,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,393,4,1,2695,160,137,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,382,4,1,2715,182,97,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,380,4,1,2628,167,122,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,378,4,1,2639,171,101,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,ORB,MAT_BF,DES_BINARY,SEL_KNN,371,4,1,2672,172,94,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_NN,371,4,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_NN,379,4,1,2777,264,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_NN,379,5,1,2741,282,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_NN,377,4,1,2735,282,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_NN,380,4,1,2757,277,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_NN,380,4,1,2695,297,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_NN,375,4,1,2715,279,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_NN,364,4,1,2628,289,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_NN,362,4,1,2639,272,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_NN,367,4,1,2672,266,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_KNN,369,4,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_KNN,368,4,1,2777,162,102,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_KNN,364,4,1,2741,175,107,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_KNN,363,4,1,2735,158,124,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_KNN,380,5,1,2757,167,110,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_KNN,367,4,1,2695,160,137,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_KNN,364,5,1,2715,182,97,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_KNN,364,4,1,2628,167,122,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_KNN,370,4,1,2639,171,101,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,ORB,MAT_BF,DES_HOG,SEL_KNN,366,4,1,2672,172,94,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_NN,374,4,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_NN,367,4,3,2777,264,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_NN,368,4,3,2741,282,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_NN,365,4,3,2735,282,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_NN,363,4,3,2757,277,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_NN,365,4,3,2695,297,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_NN,365,5,3,2715,279,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_NN,365,4,3,2628,289,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_NN,368,4,3,2639,272,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_NN,363,4,3,2672,266,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,365,4,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,368,4,3,2777,98,166,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,362,4,3,2741,108,174,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,362,4,3,2735,94,188,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,367,4,3,2757,107,170,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,365,5,4,2695,88,209,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,363,4,3,2715,119,160,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,362,4,3,2628,116,173,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,363,4,3,2639,119,153,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,ORB,MAT_FLANN,DES_BINARY,SEL_KNN,362,4,3,2672,119,147,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_NN,363,4,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_NN,364,4,3,2777,264,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_NN,362,5,3,2741,282,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_NN,362,4,3,2735,282,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_NN,363,4,3,2757,277,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_NN,361,4,3,2695,297,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_NN,363,4,3,2715,279,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_NN,361,4,3,2628,289,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_NN,362,4,3,2639,272,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_NN,364,4,3,2672,266,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_KNN,364,4,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_KNN,365,4,3,2777,100,164,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_KNN,364,4,3,2741,112,170,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_KNN,363,4,4,2735,96,186,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_KNN,363,4,4,2757,102,175,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_KNN,363,4,4,2695,83,214,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_KNN,365,4,3,2715,117,162,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_KNN,364,4,3,2628,118,171,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_KNN,365,4,3,2639,118,154,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,ORB,MAT_FLANN,DES_HOG,SEL_KNN,364,4,3,2672,122,144,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_NN,363,42,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_NN,362,41,0,2777,242,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_NN,362,41,1,2741,260,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_NN,361,40,0,2735,263,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_NN,364,40,1,2757,264,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_NN,364,40,1,2695,274,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_NN,364,41,1,2715,256,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_NN,361,40,0,2628,269,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_NN,362,40,0,2639,255,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_NN,363,40,0,2672,243,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_KNN,365,40,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_KNN,366,41,0,2777,160,82,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_KNN,366,41,1,2741,177,83,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_KNN,362,40,1,2735,155,108,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_KNN,365,41,1,2757,173,91,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_KNN,366,40,1,2695,161,113,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_KNN,370,41,1,2715,183,73,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_KNN,373,40,1,2628,169,100,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_KNN,364,40,0,2639,178,77,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,FREAK,MAT_BF,DES_BINARY,SEL_KNN,364,40,1,2672,168,75,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_NN,364,40,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_NN,366,40,1,2777,242,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_NN,364,40,1,2741,260,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_NN,365,40,1,2735,263,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_NN,371,40,1,2757,264,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_NN,363,40,0,2695,274,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_NN,365,40,1,2715,256,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_NN,361,40,0,2628,269,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_NN,361,40,1,2639,255,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_NN,362,40,0,2672,243,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_KNN,362,41,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_KNN,362,40,0,2777,160,82,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_KNN,364,40,1,2741,177,83,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_KNN,364,40,1,2735,155,108,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_KNN,365,40,1,2757,173,91,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_KNN,363,41,1,2695,161,113,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_KNN,364,40,1,2715,183,73,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_KNN,361,40,1,2628,169,100,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_KNN,364,40,1,2639,178,77,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,FREAK,MAT_BF,DES_HOG,SEL_KNN,365,40,0,2672,168,75,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_NN,366,40,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_NN,367,40,3,2777,242,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_NN,365,41,4,2741,260,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_NN,366,41,4,2735,263,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_NN,363,40,4,2757,264,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_NN,363,40,4,2695,274,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_NN,363,40,3,2715,256,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_NN,366,41,4,2628,269,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_NN,366,40,4,2639,255,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_NN,364,40,3,2672,243,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,365,40,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,364,40,3,2777,113,129,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,364,41,4,2741,127,133,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,363,40,4,2735,116,147,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,362,41,4,2757,120,144,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,362,40,4,2695,108,166,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000006.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,362,40,4,2715,138,118,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000007.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,363,40,4,2628,137,132,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000008.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,362,40,4,2639,133,122,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000009.png,BRISK,FREAK,MAT_FLANN,DES_BINARY,SEL_KNN,367,40,3,2672,134,109,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000000.png,BRISK,FREAK,MAT_FLANN,DES_HOG,SEL_NN,363,40,0,2757,0,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000001.png,BRISK,FREAK,MAT_FLANN,DES_HOG,SEL_NN,362,40,3,2777,242,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000002.png,BRISK,FREAK,MAT_FLANN,DES_HOG,SEL_NN,362,40,3,2741,260,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000003.png,BRISK,FREAK,MAT_FLANN,DES_HOG,SEL_NN,362,41,4,2735,263,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000004.png,BRISK,FREAK,MAT_FLANN,DES_HOG,SEL_NN,362,40,3,2757,264,0,0,0,50
0,../images/KITTI/2011_09_26/image_00/data/0000000005.png,BRISK,FREAK,MAT_FLANN,DES_HOG,SEL_NN,362,40,3,2695,274,0,0,0,50
